ORDERNUMBER,QUANTITYORDERED,PRICE_EACH (After Discount),CUSTOMER_TYPE,GROSS_SALES_VALUE,Date_Of_Sale (mm-dd-yyyy),STATUS,QTR_ID_of_Order,MONTH_ID_Of_Order,YEAR_Of_Order,CUSTOMERNAME,PHONE,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,Customer_Company_Size
10195,72,28.29,7,2050,11-25-2003,Shipped,4,11,2003,Mini Classics,9145554562,White Plains,24067,USA,Frick,Steve,Small
10195,74,100,2,7446,11-25-2003,Shipped,4,11,2003,Mini Classics,9145554562,White Plains,24067,USA,Frick,Steve,Medium
10195,72,43.29,8,3137,11-25-2003,Shipped,4,11,2003,Mini Classics,9145554562,White Plains,24067,USA,Frick,Steve,Small
10195,73,54.68,1,4017,11-25-2003,Shipped,4,11,2003,Mini Classics,9145554562,White Plains,24067,USA,Frick,Steve,Small
10195,89,100,4,8946,11-25-2003,Shipped,4,11,2003,Mini Classics,9145554562,White Plains,24067,USA,Frick,Steve,Medium
10196,87,100,5,8746,11-26-2003,Shipped,4,11,2003,Super Scale Inc.,2035559545,New Haven,97823,USA,Murphy,Leslie,Large
10196,64,100,6,6446,11-26-2003,Shipped,4,11,2003,Super Scale Inc.,2035559545,New Haven,97823,USA,Murphy,Leslie,Medium
10196,78,100,4,7846,11-26-2003,Shipped,4,11,2003,Super Scale Inc.,2035559545,New Haven,97823,USA,Murphy,Leslie,Large
10196,89,100,1,8946,11-26-2003,Shipped,4,11,2003,Super Scale Inc.,2035559545,New Haven,97823,USA,Murphy,Leslie,Medium
10196,75,100,3,7546,11-26-2003,Shipped,4,11,2003,Super Scale Inc.,2035559545,New Haven,97823,USA,Murphy,Leslie,Medium
10196,67,100,8,6746,11-26-2003,Shipped,4,11,2003,Super Scale Inc.,2035559545,New Haven,97823,USA,Murphy,Leslie,Medium
10196,86,62.09,7,5368,11-26-2003,Shipped,4,11,2003,Super Scale Inc.,2035559545,New Haven,97823,USA,Murphy,Leslie,Small
10196,90,94.4,2,8539,11-26-2003,Shipped,4,11,2003,Super Scale Inc.,2035559545,New Haven,97823,USA,Murphy,Leslie,Medium
10197,85,100,6,8546,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Medium
10197,86,87.74,4,7586,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Medium
10197,62,100,3,6246,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Small
10197,90,100,14,9046,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Medium
10197,81,100,13,8146,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Medium
10197,87,83.2,8,7277,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Medium
10197,62,86.38,5,5395,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Small
10197,63,64.67,9,4104,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Small
10197,64,90.52,2,5835,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Small
10197,90,78.79,7,7127,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Medium
10197,67,92.16,10,6217,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Small
10197,75,93.35,11,7044,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Medium
10197,69,41.71,1,2897,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Small
10197,82,50.23,12,4142,11-26-2003,Shipped,4,11,2003,Enaco Distributors,(93) 203 4555,Barcelona,8022,Spain,Saavedra,Eduardo,Small
10198,82,100,4,8246,11-27-2003,Shipped,4,11,2003,Cruz & Sons Co.,+63 2 555 3587,Makati City,1227 MM,Philippines,Cruz,Arnold,Large
10198,88,67.82,5,5999,11-27-2003,Shipped,4,11,2003,Cruz & Sons Co.,+63 2 555 3587,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium
10198,67,71.67,6,4835,11-27-2003,Shipped,4,11,2003,Cruz & Sons Co.,+63 2 555 3587,Makati City,1227 MM,Philippines,Cruz,Arnold,Small
10198,83,66.19,3,5524,11-27-2003,Shipped,4,11,2003,Cruz & Sons Co.,+63 2 555 3587,Makati City,1227 MM,Philippines,Cruz,Arnold,Small
10198,82,100,1,8246,11-27-2003,Shipped,4,11,2003,Cruz & Sons Co.,+63 2 555 3587,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium
10198,80,63.67,2,5123,11-27-2003,Shipped,4,11,2003,Cruz & Sons Co.,+63 2 555 3587,Makati City,1227 MM,Philippines,Cruz,Arnold,Small
10199,221,38.4,1,8486,12-01-2003,Shipped,4,12,2003,West Coast Collectables Co.,3105553722,Burbank,94019,USA,Thompson,Steve,Small
10199,240,83.12,2,19949,12-01-2003,Shipped,4,12,2003,West Coast Collectables Co.,3105553722,Burbank,94019,USA,Thompson,Steve,Medium
10199,230,82.4,3,18952,12-01-2003,Shipped,4,12,2003,West Coast Collectables Co.,3105553722,Burbank,94019,USA,Thompson,Steve,Medium
10201,214,98.57,2,21094,12-01-2003,Shipped,4,12,2003,Mini Wheels Co.,6505555787,San Francisco,,USA,Murphy,Julie,Small
10201,216,100,5,21600,12-01-2003,Shipped,4,12,2003,Mini Wheels Co.,6505555787,San Francisco,,USA,Murphy,Julie,Medium
10201,241,100,4,24100,12-01-2003,Shipped,4,12,2003,Mini Wheels Co.,6505555787,San Francisco,,USA,Murphy,Julie,Large
10201,217,100,1,21700,12-01-2003,Shipped,4,12,2003,Mini Wheels Co.,6505555787,San Francisco,,USA,Murphy,Julie,Medium
10201,222,64.81,6,14388,12-01-2003,Shipped,4,12,2003,Mini Wheels Co.,6505555787,San Francisco,,USA,Murphy,Julie,Small
10201,231,100,3,23100,12-01-2003,Shipped,4,12,2003,Mini Wheels Co.,6505555787,San Francisco,,USA,Murphy,Julie,Medium
10201,217,73.88,7,16032,12-01-2003,Shipped,4,12,2003,Mini Wheels Co.,6505555787,San Francisco,,USA,Murphy,Julie,Small
10203,212,100,8,21200,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10203,212,100,6,21200,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10203,236,82.99,9,19586,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10203,239,100,5,23900,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10203,237,85.47,4,20256,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10203,240,100,1,24000,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Large
10203,225,86.04,11,19359,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10203,224,100,10,22400,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10203,213,37,2,7881,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10203,226,64.9,7,14667,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10203,239,100,3,23900,12-02-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10204,234,100,17,23400,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,232,100,13,23200,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,225,100,4,22500,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,230,100,16,23000,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,215,71.44,3,15360,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10204,218,100,1,21800,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,219,100,14,21900,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,227,100,15,22700,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,221,85.59,5,18915,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10204,237,76.26,6,18074,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,212,62.47,10,13244,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10204,237,49.81,12,11805,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10204,239,96.32,8,23020,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,234,100,7,23400,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,232,79.62,9,18472,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,240,91.02,11,21845,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Medium
10204,231,33.23,2,7676,12-02-2003,Shipped,4,12,2003,Muscle Machine Inc,2125557413,NYC,10022,USA,Young,Jeff,Small
10205,228,100,2,22800,12-03-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10205,240,63.61,1,15266,12-03-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10205,232,100,3,23200,12-03-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Large
10205,224,37.17,5,8326,12-03-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10205,216,38.08,4,8225,12-03-2003,Shipped,4,12,2003,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10206,239,100,6,23900,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Large
10206,220,100,3,22000,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium
10206,226,100,5,22600,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium
10206,229,90.17,7,20649,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium
10206,220,67.46,9,14841,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small
10206,222,100,8,22200,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium
10206,220,87.3,11,19206,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small
10206,213,53.33,4,11359,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small
10206,225,97.39,10,21913,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium
10206,228,58.82,2,13411,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Small
10206,225,100,1,22500,12-05-2003,Shipped,4,12,2003,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,V3F 2K1,Canada,Tannamuri,Yoshi,Medium
10207,223,100,15,22300,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Medium
10207,226,99.54,7,22496,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Medium
10207,236,100,6,23600,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Large
10207,235,100,10,23500,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Medium
10207,229,69.89,13,16005,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Small
10207,217,100,11,21700,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Medium
10207,232,100,1,23200,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Medium
10207,239,100,16,23900,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Medium
10207,241,46.82,4,11284,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Small
10207,238,100,12,23800,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Medium
10207,234,29.7,8,6950,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Small
10207,220,100,3,22000,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Small
10207,241,80.9,14,19497,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Medium
10207,219,60.06,9,13153,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Small
10207,237,56.55,2,13402,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Small
10207,220,94.92,5,20882,12-09-2003,Shipped,4,12,2003,Diecast Collectables,6175552555,Boston,51003,USA,Franco,Valarie,Small
10208,254,100,13,25400,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Large
10208,234,100,14,23400,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Medium
10208,228,100,12,22800,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Medium
10208,232,100,9,23200,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Small
10208,256,100,11,25600,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Medium
10208,253,87.77,8,22206,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Medium
10208,243,100,7,24300,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Medium
10208,228,89.4,2,20383,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Small
10208,238,65.61,15,15615,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Small
10208,246,74.67,3,18369,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Small
10208,248,80.55,10,19976,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Medium
10208,254,74.45,1,18910,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Medium
10208,245,100,4,24500,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Medium
10208,241,85.41,5,20584,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Small
10208,250,63.88,6,15970,01-02-2004,Shipped,1,1,2004,"Saveley & Henriot, Co.",78.32.5555,Lyon,69004,France,Saveley,Mary,Small
10209,247,100,8,24700,01-09-2004,Shipped,1,1,2004,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,,USA,Chandler,Michael,Medium
10209,236,100,6,23600,01-09-2004,Shipped,1,1,2004,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,,USA,Chandler,Michael,Small
10209,228,100,5,22800,01-09-2004,Shipped,1,1,2004,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,,USA,Chandler,Michael,Small
10209,251,82.21,1,20635,01-09-2004,Shipped,1,1,2004,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,,USA,Chandler,Michael,Medium
10209,244,77.59,2,18932,01-09-2004,Shipped,1,1,2004,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,,USA,Chandler,Michael,Small
10209,230,89.73,7,20638,01-09-2004,Shipped,1,1,2004,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,,USA,Chandler,Michael,Small
10209,241,88.71,4,21379,01-09-2004,Shipped,1,1,2004,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,,USA,Chandler,Michael,Small
10209,256,44.69,3,11441,01-09-2004,Shipped,1,1,2004,"Men 'R' US Retailers, Ltd.",2155554369,Los Angeles,,USA,Chandler,Michael,Small
10210,231,100,2,23100,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Medium
10210,242,100,1,24200,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Medium
10210,239,100,17,23900,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Medium
10210,258,76.88,7,19835,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Medium
10210,248,49.67,3,12318,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,235,98.48,9,23143,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,238,61.7,4,14685,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,237,69.6,16,16495,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,248,71,8,17608,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,254,79.91,5,20297,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Medium
10210,247,59.16,10,14613,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,251,41.02,11,10296,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,229,78.55,12,17988,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,234,99.72,14,23334,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,233,100,6,23300,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,239,86.4,13,20650,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10210,250,70.33,15,17583,01-12-2004,Shipped,1,1,2004,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,530-0003,Japan,Kentary,Mory,Small
10211,249,100,14,24900,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Medium
10211,249,100,2,24900,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Large
10211,244,100,13,24400,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Medium
10211,236,92.57,3,21847,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Small
10211,243,78,5,18954,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Small
10211,236,100,4,23600,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Medium
10211,254,54.09,8,13739,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Small
10211,249,100,7,24900,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Medium
10211,233,90.16,15,21007,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Small
10211,229,63.72,11,14592,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Small
10211,256,48.98,1,12539,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Small
10211,230,92.16,6,21197,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Small
10211,249,42.24,9,10518,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Small
10211,245,100,12,24500,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Medium
10211,248,80.55,10,19976,1-15-2004,Shipped,1,1,2004,Auto Canal Petit,(1) 47.55.6555,Paris,75016,France,Perrier,Dominique,Medium
10212,247,100,16,24700,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,241,100,15,24100,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,237,100,10,23700,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,246,100,6,24600,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,228,66.99,14,15274,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10212,249,100,9,24900,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,248,100,7,24800,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,248,100,11,24800,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,253,100,8,25300,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,249,82.31,3,20495,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,253,53.33,5,13492,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10212,253,88.14,1,22299,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,242,43.42,12,10508,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10212,235,79.62,2,18711,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Small
10212,254,87.81,4,22304,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10212,257,100,13,25700,1-16-2004,Shipped,1,1,2004,Euro Shopping Channel,(91) 555 94 44,Madrid,28034,Spain,Freyre,Diego,Medium
10213,246,94.79,1,23318,1-22-2004,Shipped,1,1,2004,"Double Decker Gift Stores, Ltd",(171) 555-7555,London,WA1 1DP,UK,Hardy,Thomas,Medium
